grid_id,rainfall
1750,0.5405742526989168
1751,0.4889480803848099
1752,0.3614726361938736
1753,0.3952804603541318
1754,0.4343457624807964
1755,0.4431324615830295
1756,0.4220619549934655
1757,0.4331481975951556
1758,0.41049764900836916
1759,0.3862525028973259
1760,0.44134476227130276
1761,0.4528866664874514
1762,0.4297660138615535
1763,0.4385058760254834
1764,0.46836954593130464
1765,0.46466371879532814
1766,0.4869499054011126
1767,0.505655306960289
1768,0.5039430266751758
1769,0.48301127932307325
1770,0.5018502421837528
1771,0.5345915133600264
1772,0.5521340761497086
1773,0.5407942370880827
1774,0.5170150653164869
1775,0.5419781887925786
1776,0.5743852170023939
1777,0.6078690786122057
1778,0.6274594000841051
1788,0.6203194559450558
1789,0.5954691871805848
1790,0.595340331980648
1791,0.5866399749478401
1792,0.5595296646580322
1793,0.48812392484248424
1794,0.4755263373923777
1795,0.4740571870582424
1796,0.4568865310218196
1797,0.47060617361928997
1798,0.5245198511068726
1799,0.5373509606757821
1803,0.4426589392666036
1804,0.4859857013751705
1805,0.4465961573388096
1806,0.41315613626894004
1807,0.49189091456322687
1808,0.44287332465380413
1809,0.3666246721207176
1810,0.44480746150836104
1811,0.5087976631787351
1812,0.5005881193229766
1813,0.46608273749248474
1814,0.47536317529304184
1815,0.49400585361881094
1816,0.46295089444473686
1817,0.44389696012230107
1818,0.4296290732186472
1819,0.4274839763631843
1820,0.4512584739672856
1821,0.4712346471156208
1822,0.46326829844046974
1823,0.46892514209335917
1824,0.45407582706191935
1825,0.46199485147572344
1826,0.4807445855625658
1827,0.4822058305633236
1828,0.49615145042120856
1829,0.4927626613866534
1830,0.4963235254165757
1831,0.48573999515653715
1832,0.5274812685409844
1833,0.5544524693719809
1834,0.5521399966810928
1835,0.5503448061312827
1836,0.565132127670012
1837,0.5725604006528127
1838,0.5712264205336041
1847,0.5887223045045592
1848,0.6213967303821544
1849,0.6257815086683752
1850,0.593552236247629
1851,0.5632571301248134
1852,0.5125078544105935
1853,0.4870825127664003
1854,0.4863622378816988
1855,0.4709135813607992
1856,0.43008383410320894
1857,0.4372135619807052
1858,0.48738296315398183
1859,0.5152966443018226
1862,0.38787627906663635
1863,0.423732961489424
1864,0.41750778713411224
1865,0.41897727171736293
1866,0.3233238761691834
1867,0.40279457781859346
1868,0.3923722847367304
1869,0.45501382295211507
1870,0.4964525896755529
1871,0.5049992984162814
1872,0.5125121670558549
1873,0.4770111237061612
1874,0.4835245115750833
1875,0.4628137710040374
1876,0.4300246058139651
1877,0.42927732178689165
1878,0.4486195749750855
1879,0.4747133500639578
1880,0.49158339937649126
1881,0.5192853981224262
1882,0.5054135120625086
1883,0.49932324026164393
1884,0.4791454803123525
1885,0.49613235003916895
1886,0.4886113233445892
1887,0.49921496253589015
1888,0.5102415575203431
1889,0.5217856040710976
1890,0.5130718844879789
1891,0.5330084072861595
1892,0.5431155495554201
1893,0.5819618788221084
1894,0.6054418120002022
1895,0.6087748043802826
1896,0.6144027167385143
1897,0.6020958758850182
1898,0.6023688750459439
1899,0.5877547309766242
1900,0.5857829859746259
1901,0.6176127098919346
1902,0.6497562349759209
1903,0.6142543965402817
1904,0.571643117718625
1905,0.579061374309468
1907,0.5614208075321222
1908,0.6209282508209991
1909,0.6681099370536158
1910,0.6240951576156286
1911,0.5583961272140582
1912,0.4921488950819785
1913,0.4909119593664752
1914,0.5050776975910553
1915,0.46203327558893853
1916,0.4442517111169367
1917,0.4362000254261049
1918,0.47159929346072493
1919,0.5853502888501043
1921,0.43139379523143556
1922,0.39552262948279027
1923,0.40656397410744544
1924,0.43652245739376255
1925,0.4338436528056279
1926,0.36724595701671076
1927,0.381891563409498
1928,0.4372741399085985
1929,0.45272064301191417
1930,0.4476381760296788
1931,0.4668727556228096
1932,0.4550524208313043
1933,0.39281728877812755
1934,0.44517128830985536
1935,0.4667387312209908
1936,0.4215640636108273
1937,0.4121759601062181
1938,0.43620700964245723
1939,0.47133111460511135
1940,0.5256056776283006
1941,0.5622221086507379
1942,0.5726556178222125
1943,0.5401814205789549
1944,0.5082942560642019
1945,0.49383106227637913
1946,0.5123730274716013
1947,0.5009013213749804
1948,0.5236840393371043
1949,0.5325305286121307
1950,0.5397725656167661
1951,0.5595405001570147
1952,0.5822468475455823
1953,0.6041852934279349
1954,0.6179947808153382
1955,0.6422654641692579
1956,0.6432471065752164
1957,0.6403626853990746
1958,0.6322447397714702
1959,0.5899265607387766
1960,0.5965610046603409
1961,0.6492702998836718
1962,0.6498301819458815
1963,0.6147532671347061
1964,0.6103833954644444
1965,0.6042642120472098
1966,0.6103778070401665
1967,0.5322041605807558
1968,0.59925300958563
1969,0.6428825222359157
1970,0.6469760633647369
1971,0.6041161896158876
1972,0.5326155264429506
1973,0.5098202819973814
1974,0.5110941577975754
1975,0.48323439980175636
1976,0.45388803659487525
1977,0.48053643110513905
1978,0.5109204683496157
1979,0.6454137799007618
1981,0.30395166898146264
1982,0.3591927159349313
1983,0.33321543626898376
1984,0.3712780898451464
1985,0.3935142284711474
1986,0.3494315832961586
1987,0.377807385187986
1988,0.39893943463365367
1989,0.48185055635913926
1990,0.49904352330926943
1991,0.5028889494082286
1992,0.431591498125023
1993,0.4100005413450045
1994,0.3675253455545115
1995,0.4467624313579715
1996,0.45802040077380335
1997,0.44412620221246096
1998,0.44765827800018504
1999,0.43862812072007773
2000,0.49180403329526395
2001,0.5584208415398461
2002,0.5719187313126012
2003,0.5716427699141845
2004,0.5696199006082977
2005,0.5663415726152283
2006,0.5619679825283215
2007,0.5472106603223741
2008,0.5413720474846092
2009,0.579574912815933
2010,0.5978519218393805
2011,0.6098043094327266
2012,0.6292022180541313
2013,0.6390164921184164
2014,0.6454215442915481
2015,0.637624333691971
2016,0.6279315576180663
2017,0.6424254900761597
2018,0.6598275636573101
2019,0.636179124999005
2020,0.6126286677098532
2021,0.6285069298487443
2022,0.6119820794794504
2023,0.6094934912396153
2024,0.6064712518368354
2025,0.6234787372462188
2026,0.5915875707625647
2027,0.5284816232174226
2028,0.5678806134947615
2029,0.614924840481122
2030,0.6449330085577806
2031,0.6434638636120767
2032,0.5641757755170542
2033,0.5291268700341291
2034,0.5214761403917323
2035,0.483300866810411
2036,0.46129062614275806
2037,0.48145081983830845
2038,0.5276038859586581
2039,0.5519037345778234
2040,0.3475360942402981
2041,0.3366093738274816
2042,0.35666218089210605
2043,0.25730796060686384
2044,0.23754122901312535
2045,0.36095603034440643
2046,0.39535513718803755
2047,0.4370165595471354
2048,0.38798997528368484
2049,0.3588075647107209
2050,0.3650163457043088
2051,0.38198697140042387
2052,0.3566496805152068
2053,0.3228604386751281
2054,0.38364371153971283
2055,0.4267718911823881
2056,0.46602216956451564
2057,0.4664683579552202
2058,0.43981478647494027
2059,0.4700109814305005
2060,0.49579044231241376
2061,0.5286033985912328
2062,0.5351970564285693
2063,0.5435114713808551
2064,0.5524023978608664
2065,0.5701725238971765
2066,0.5894335000849189
2067,0.5908835544237255
2068,0.5982002136505817
2069,0.609216582008456
2070,0.6218765209626752
2071,0.6326114367861259
2072,0.6226877102227032
2073,0.6100034565105324
2074,0.6140255786930688
2075,0.6224407706961125
2076,0.6251313258426769
2077,0.6210657239658395
2078,0.63602759418089
2079,0.6450722373913463
2080,0.6326893393736893
2081,0.6086745773698073
2082,0.5844775286255245
2083,0.5967103418920757
2084,0.5750704979674163
2085,0.5905064440419228
2086,0.5741272311707575
2087,0.5280031828866231
2088,0.5478433724753216
2089,0.6000156059478274
2090,0.6452669642694167
2091,0.6397866910100101
2092,0.5765795222514841
2093,0.5392145162304479
2094,0.5069205258130342
2095,0.5075488770030695
2096,0.4739829165133332
2097,0.4580742860153166
2098,0.5021836021650671
2099,0.5122651939745148
2100,0.4807820177251989
2101,0.38311827033940943
2102,0.34297500389305585
2103,0.33062941344406244
2104,0.26596674272819504
2105,0.41475978979673117
2106,0.4038556003540574
2107,0.3759069978551313
2108,0.37195036268581166
2109,0.32683364338082327
2110,0.30346498994755006
2111,0.18998353520051026
2112,0.1939857308626931
2113,0.2242188941843057
2114,0.33907255480954285
2115,0.4046205860487047
2116,0.46335654628132006
2117,0.4767343148326646
2118,0.46896087380602186
