grid_id,lat_min,lat_max,lon_min,lon_max,ndvi,lst,urban,flood,rainfall,data_completeness
1761,20.5,21.0,78.5,79.0,0.4643051551955972,34.96257017966747,0.7258059408799895,0.6793467913655942,0.0032585570353513,1.0
1762,20.5,21.0,79.0,79.5,0.4749882551852485,33.976870962301135,0.3852223251589415,0.5901795391565586,0.0040238610504895,1.0
1763,20.5,21.0,79.5,80.0,0.506486364288527,31.65505523871408,0.4778174017766599,0.6515884051985453,0.0044282317119593,1.0
1764,20.5,21.0,80.0,80.5,0.5831043449193993,30.352242270631635,0.237759717018163,0.6914233968827285,0.0047075222195588,1.0
1765,20.5,21.0,80.5,81.0,0.5091583220652376,31.34958272343386,0.3774063237710904,0.6312918853590543,0.0040610453618175,1.0
1766,20.5,21.0,81.0,81.5,0.4722977029758267,31.50841487439575,0.6359356366958326,0.6742493772418044,0.0038002868163566,1.0
1767,20.5,21.0,81.5,82.0,0.4887564921743001,31.387931806207973,0.751035476102144,0.6676593064896638,0.004034498002644,1.0
1768,20.5,21.0,82.0,82.5,0.5242790505961601,30.967262852089757,0.2554187476811551,0.5427617462046894,0.0043802442717351,1.0
1769,20.5,21.0,82.5,83.0,0.5232373696602424,31.41544687946353,0.3271743363422177,0.4542709428558245,0.0043806717941393,1.0
1770,20.5,21.0,83.0,83.5,0.5297354263330177,31.54349273335672,0.4150557818242258,0.3102182781589571,0.004607168948109,1.0
1771,20.5,21.0,83.5,84.0,0.5097696991848477,31.233057879861335,0.3660551806288045,0.4525555982277005,0.0043660109847589,1.0
1772,20.5,21.0,84.0,84.5,0.53434685656921,30.74097857747227,0.2749040671074551,0.5469689073423667,0.0040277907439972,1.0
1773,20.5,21.0,84.5,85.0,0.6061896012108684,30.021604363891008,0.2439013171082983,0.552138716608823,0.0042931553390267,1.0
1774,20.5,21.0,85.0,85.5,0.5636352995610729,30.67562853376133,0.7301062189873178,0.5452566499797372,0.0042899178159104,1.0
1775,20.5,21.0,85.5,86.0,0.5417813602637263,30.902988911606343,0.5113741761303815,0.555480780453916,0.0037973250814798,1.0
1776,20.5,21.0,86.0,86.5,0.4960653815321472,31.045713833386618,0.7563277180920455,0.2507357219604308,0.0035059780904405,1.0
1777,20.5,21.0,86.5,87.0,0.4540996742697605,30.404317870348653,0.4264237025663342,0.6504835978578672,0.0033750459061598,1.0
1778,20.5,21.0,87.0,87.5,0.2384608294607231,27.581912681880407,0.0007171361914022,0.9977226152973084,0.00399761724667595,0.8
1779,20.5,21.0,87.5,88.0,0.48466176599407196,30.349696005240993,0.0,0.999631308904417,0.004361823581359099,0.2
1780,20.5,21.0,88.0,88.5,0.5730038626847402,30.349696005240993,0.0,0.999631308904417,0.005009129827993505,0.2
1781,20.5,21.0,88.5,89.0,0.5994656504077099,30.329128011162652,0.0,0.999631308904417,0.005099481438599885,0.0
1782,20.5,21.0,89.0,89.5,0.6083804511497275,30.291654930309306,0.0,0.9995891209950711,0.005142963043352344,0.0
1783,20.5,21.0,89.5,90.0,0.61506217432076,30.260214694401796,0.0,0.9994386918699769,0.005170557025148017,0.0
1784,20.5,21.0,90.0,90.5,0.6199156932468004,30.234254800009136,0.0,0.9992192742443422,0.005186228984236997,0.0
1785,20.5,21.0,90.5,91.0,0.6231290749141892,30.215089756916914,0.0,0.9990800883267307,0.00519399636415434,0.0
1786,20.5,21.0,91.0,91.5,0.6243497117315491,30.198496946291925,0.0,0.998988389880314,0.005198182836768419,0.2
1787,20.5,21.0,91.5,92.0,0.6243497117315491,29.773189872696225,0.0,1.0,0.006526085975589,0.4
1788,20.5,21.0,92.0,92.5,0.5836183431932132,28.85406692151507,0.0820756041926052,0.9695854410003748,0.0076128526148748,1.0
1789,20.5,21.0,92.5,93.0,0.6076941350629698,29.040661058825204,0.0305450839326471,0.8990669269528136,0.0078934045521937,1.0
1790,20.5,21.0,93.0,93.5,0.6428403143921343,28.34699902052272,0.0234543480191915,0.765427987328383,0.0070827393887306,1.0
1791,20.5,21.0,93.5,94.0,0.7228138876368085,25.383739609186414,0.0001592577213261,0.3566783531948239,0.0073089824547262,1.0
1792,20.5,21.0,94.0,94.5,0.6367683672602589,29.911338598543832,0.0417754341550479,0.6087630562772043,0.0038530252892343,1.0
1793,20.5,21.0,94.5,95.0,0.3905553982158768,34.10083117207007,0.4656885781866673,0.4514106892704216,0.0023301760059205,1.0
1794,20.5,21.0,95.0,95.5,0.4403175607359425,34.608526591939885,0.4822010120689119,0.4618862283579843,0.0023758620969827,1.0
1795,20.5,21.0,95.5,96.0,0.4137551755838857,34.74539811248324,0.5871450480779,0.5253115783815873,0.0024395605548963,1.0
1796,20.5,21.0,96.0,96.5,0.5514957137384189,31.354613698332702,0.3601579791060924,0.3058522782798414,0.0029573478970263,1.0
1797,20.5,21.0,96.5,97.0,0.5151530117479803,28.2323463035427,0.3851489325007132,0.7698131543358228,0.0038272526603414,1.0
1798,20.5,21.0,97.0,97.5,0.5801302657480873,26.749192227994907,0.3328395071905408,0.2079363208373171,0.0036414632346322,1.0
1799,20.5,21.0,97.5,98.0,0.5784191933918285,28.014508998884505,0.1311753485650226,0.4643921603974073,0.0032075864531942,1.0
1800,21.0,21.5,68.0,68.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.2
1801,21.0,21.5,68.5,69.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.2
1802,21.0,21.5,69.0,69.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.4
1803,21.0,21.5,69.5,70.0,0.334820386353955,34.67099785100004,0.1002153036317092,0.9207163220953808,0.0025729275633975,1.0
1804,21.0,21.5,70.0,70.5,0.4597905327051572,34.88531831622648,0.8625685009328076,0.9181435586912836,0.0024845622403677,1.0
1805,21.0,21.5,70.5,71.0,0.4580012579147893,34.58043139690429,0.4164108265448077,0.6665397273917004,0.0024135660542165,1.0
1806,21.0,21.5,71.0,71.5,0.3954573950017658,36.880956382653686,0.5405998700757128,0.6330096570621289,0.0024291049748045,1.0
1807,21.0,21.5,71.5,72.0,0.389100841252816,36.46475004612954,0.6550976827247691,0.894613121131452,0.0022068167365034,1.0
1808,21.0,21.5,72.0,72.5,0.3907751337564879,35.21197766148794,0.2249642276051064,0.9935335141819084,0.0021311160372051,1.0
1809,21.0,21.5,72.5,73.0,0.3842529396391784,33.16586830191389,2.2668542304964925,0.8982540396322115,0.0033164067875397,1.0
1810,21.0,21.5,73.0,73.5,0.483485965149761,33.49928080376663,0.831251083091994,0.4558293784767716,0.0032393950295787,1.0
1811,21.0,21.5,73.5,74.0,0.3913633531023292,33.13592463146499,0.3522696709951772,0.8403602169301799,0.002681391796121,1.0
1812,21.0,21.5,74.0,74.5,0.3751896067139584,36.17896176775041,0.5353276524046471,0.6346763454461471,0.002328632054333,1.0
1813,21.0,21.5,74.5,75.0,0.4018871426257331,36.65132716562447,0.5320070874787945,0.6587571714588726,0.002309372168717,1.0
1814,21.0,21.5,75.0,75.5,0.4389899997671058,35.45831467571756,0.4863267460576911,0.5243739699280888,0.0027476379062507,1.0
1815,21.0,21.5,75.5,76.0,0.4537868584922812,34.596816835699855,0.6587808656063399,0.5853777801986935,0.0033792180955846,1.0
1816,21.0,21.5,76.0,76.5,0.4633320082102611,34.19755443917347,0.4861865822901802,0.5470581246653184,0.0038640244130863,1.0
1817,21.0,21.5,76.5,77.0,0.4666490512556501,33.85939793785996,0.3134620731900454,0.4923554355750535,0.004046532229691,1.0
1818,21.0,21.5,77.0,77.5,0.486651783496062,33.58399443251652,0.3458579185138887,0.611314105197702,0.0036402581403419,1.0
1819,21.0,21.5,77.5,78.0,0.481260852798436,34.802967896483715,0.4721447094079264,0.6186284226488624,0.003361752868534,1.0
1820,21.0,21.5,78.0,78.5,0.4836621182609738,34.044353213295054,0.463046474584827,0.7556642281837855,0.0032147868426343,1.0
1821,21.0,21.5,78.5,79.0,0.4843078879391501,34.31260503605966,0.6491411421320593,0.6444506621996196,0.0032198681086486,1.0
1822,21.0,21.5,79.0,79.5,0.4869236508918005,32.942678780624874,2.546109053186637,0.584449560836224,0.0035940906737811,1.0
1823,21.0,21.5,79.5,80.0,0.5260738333371097,31.165485878327303,0.7131730038495941,0.5779219502250288,0.0044437339576927,1.0
1824,21.0,21.5,80.0,80.5,0.5326831014117285,30.69160572282576,0.7342789595617153,0.5829694925136267,0.0051298267165942,1.0
1825,21.0,21.5,80.5,81.0,0.5181464725574492,31.34293530289044,0.485561711188678,0.5593733542326924,0.0042516223606148,1.0
1826,21.0,21.5,81.0,81.5,0.429669141670792,33.084238120381315,1.8576784985338333,0.5430042802625271,0.0037114500925269,1.0
1827,21.0,21.5,81.5,82.0,0.4110065072351446,33.17450375184494,1.9182678760296703,0.4702111040300985,0.0040462630801457,1.0
1828,21.0,21.5,82.0,82.5,0.4892448213474147,31.77160698997813,0.5474927767233504,0.4495734098041171,0.0043252932276042,1.0
1829,21.0,21.5,82.5,83.0,0.5183589539518462,31.441377582861207,0.4245061323246317,0.3760557845186294,0.0042487879268667,1.0
1830,21.0,21.5,83.0,83.5,0.4993704602517866,31.75118009256303,0.3937739602028537,0.3460657353937166,0.0045025225402084,1.0
1831,21.0,21.5,83.5,84.0,0.5310284583815948,29.53095355321337,0.6980426559522219,0.5373473393610421,0.0044971906756402,1.0
1832,21.0,21.5,84.0,84.5,0.5770883125144581,30.075443491418117,0.1938769499084308,0.6069497165349911,0.0045136068382908,1.0
1833,21.0,21.5,84.5,85.0,0.5321380174141129,30.687774501134346,0.2385570167110137,0.7208585363934619,0.0042257356519954,1.0
1834,21.0,21.5,85.0,85.5,0.5397313252258223,30.340428548528703,0.2976255723607082,0.7356820387122399,0.004190316719527,1.0
1835,21.0,21.5,85.5,86.0,0.5751928397501886,30.06470690313206,0.2405785836387993,0.6142596511885232,0.0038949007477587,1.0
1836,21.0,21.5,86.0,86.5,0.5434500924286755,30.19822064371475,0.3887260650723448,0.4719287681472786,0.0035521572060639,1.0
1837,21.0,21.5,86.5,87.0,0.5096769334519855,30.297855729558705,0.5996995649618097,0.88043848926249,0.0037296002893936,1.0
1838,21.0,21.5,87.0,87.5,0.3501619089889512,29.58199411658975,0.0140989825760167,0.9930310129980596,0.0042656342039583,1.0
1839,21.0,21.5,87.5,88.0,0.48466176599407196,29.268087435722848,0.0,1.0,0.004361823581359099,0.4
1840,21.0,21.5,88.0,88.5,0.48466176599407196,29.268087435722848,0.0,1.0,0.0044769931328155,0.4
1841,21.0,21.5,88.5,89.0,0.48466176599407196,29.268087435722848,0.0,1.0,0.0049309253601243,0.4
1842,21.0,21.5,89.0,89.5,0.48466176599407196,29.268087435722848,0.0,1.0,0.005099481438599885,0.4
1843,21.0,21.5,89.5,90.0,0.48466176599407196,29.268087435722848,0.0,0.9992192742443422,0.005170557025148017,0.2
1844,21.0,21.5,90.0,90.5,0.48466176599407196,29.268087435722848,0.0,0.9990800883267307,0.00519399636415434,0.2
1845,21.0,21.5,90.5,91.0,0.5522887296204362,29.733292191007386,0.0,0.9990800883267307,0.0051960896004613795,0.2
1846,21.0,21.5,91.0,91.5,0.5522887296204362,29.733292191007386,0.0,0.9990342391035223,0.0055076805560056,0.2
1847,21.0,21.5,91.5,92.0,0.3909769116006167,28.95747617322771,0.0797756910622137,0.9930766173379616,0.0066146213250566,1.0
1848,21.0,21.5,92.0,92.5,0.6845438544721281,28.29417114034608,0.4207329256295484,0.914628208160582,0.006526085975589,1.0
1849,21.0,21.5,92.5,93.0,0.711208834462502,27.122330542586724,0.0061342621346343,0.8113755494870852,0.0064147562075796,1.0
1850,21.0,21.5,93.0,93.5,0.7330766638705143,26.262984128779102,0.0014216398244827,0.3219972847916871,0.0063862739657458,1.0
1851,21.0,21.5,93.5,94.0,0.7312120153967661,23.50831311997563,0.0043731383549357,0.3172671988684871,0.0076558906198423,1.0
1852,21.0,21.5,94.0,94.5,0.6271345691231788,29.43552492834577,0.1285264922340511,0.2351222829295532,0.0051388624338007,1.0
1853,21.0,21.5,94.5,95.0,0.4061553474545896,34.131546242973506,0.4447606920077991,0.4229953123328796,0.0023855536142955,1.0
1854,21.0,21.5,95.0,95.5,0.3923261040226989,34.5840301506519,0.7223810062692643,0.4049199830125441,0.0019220146530182,1.0
1855,21.0,21.5,95.5,96.0,0.4138120502995342,35.0495119559202,0.548606743521513,0.4288455815452079,0.0020422597091851,1.0
1856,21.0,21.5,96.0,96.5,0.5491742381092578,30.762338651175728,0.4410415236512502,0.8027998437897188,0.0031144626646988,1.0
1857,21.0,21.5,96.5,97.0,0.5888764619197063,27.470514667734303,0.0626295510309996,0.4711901968452613,0.0049617970391633,1.0
1858,21.0,21.5,97.0,97.5,0.6258137929305517,26.88801576827867,0.0186502312255306,0.5855704697986578,0.0037991665884116,1.0
1859,21.0,21.5,97.5,98.0,0.6165430330853651,26.677071292398875,0.0455143187992464,0.3939791436429567,0.0037509692142204,1.0
1860,21.5,22.0,68.0,68.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.2
1861,21.5,22.0,68.5,69.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.4
1862,21.5,22.0,69.0,69.5,0.3506466196993312,33.86121674664622,0.1439221502493204,0.9868447652937792,0.0024947500955042,1.0
1863,21.5,22.0,69.5,70.0,0.4100464738386574,34.546757115810685,0.8005752685638499,0.8053496380180301,0.0022064355247979,1.0
1864,21.5,22.0,70.0,70.5,0.4326244737081178,35.402171313452406,0.8555707996953673,0.5580302629403403,0.0018009417040295,1.0
1865,21.5,22.0,70.5,71.0,0.3990883433340419,36.23641004362258,0.9018312285380856,0.6531499943986799,0.0016231970409191,1.0
1866,21.5,22.0,71.0,71.5,0.390680088125055,37.07851354976385,0.7258813490206876,0.511405843358872,0.0017138771948841,1.0
1867,21.5,22.0,71.5,72.0,0.3814247503077966,37.344458809307554,0.8534369917364661,0.5327413560828419,0.0019713499837106,1.0
1868,21.5,22.0,72.0,72.5,0.2634541434752948,34.84741072571999,0.6806816703466481,0.940974828230678,0.0021321133257525,1.0
1869,21.5,22.0,72.5,73.0,0.3304156281635114,34.63872165210922,0.681941713424019,0.7702530529890694,0.0026360432885503,1.0
1870,21.5,22.0,73.0,73.5,0.4583401021964908,34.138831970849445,0.9043406789830774,0.6414341457817464,0.0029348314596403,1.0
1871,21.5,22.0,73.5,74.0,0.4435489350567259,33.98411376327017,0.3221579563731216,0.8286005078627875,0.0032855934221224,1.0
1872,21.5,22.0,74.0,74.5,0.4319135576771479,34.64844174966467,0.3934827969319138,0.7527254997181271,0.0029209769976857,1.0
1873,21.5,22.0,74.5,75.0,0.3997082735922219,36.139441286525255,0.3657700932448708,0.5970506050041019,0.0027601641552033,1.0
1874,21.5,22.0,75.0,75.5,0.3997417341331932,36.08766538807198,0.4255405849893801,0.4759136851542556,0.0030181687069094,1.0
1875,21.5,22.0,75.5,76.0,0.4214693239265798,35.261610440073866,0.4788124814870949,0.4744393656594878,0.003401342293008,1.0
1876,21.5,22.0,76.0,76.5,0.3985888174405176,35.607520659570284,0.5229150560005335,0.4607175914181473,0.003662450289424,1.0
1877,21.5,22.0,76.5,77.0,0.425851899945703,34.675148381793946,0.2605230006184841,0.4324448130569874,0.0036837985354646,1.0
1878,21.5,22.0,77.0,77.5,0.4678607369470927,32.497365198388785,0.0684120437320124,0.3106709012567259,0.0037607499813364,1.0
1879,21.5,22.0,77.5,78.0,0.452805643451773,33.13238315399507,0.3942933487974462,0.4018783211635477,0.0036779020042043,1.0
1880,21.5,22.0,78.0,78.5,0.4651664345520813,33.06741066970928,0.4307793568952012,0.495599691687595,0.0036994833800026,1.0
1881,21.5,22.0,78.5,79.0,0.5135570113199489,32.988600971439595,0.3140831899461379,0.4687463147370629,0.0034101641518322,1.0
1882,21.5,22.0,79.0,79.5,0.5618489842516895,31.111096848293077,0.2295032660600009,0.7075746933808057,0.0034013684784146,1.0
1883,21.5,22.0,79.5,80.0,0.5550610621402493,30.427553543800705,0.4249083772017592,0.6080417480525997,0.0036809192840847,1.0
1884,21.5,22.0,80.0,80.5,0.5310975933503784,30.67824412494442,0.8306709614795369,0.4714117538037336,0.0043647699163206,1.0
1885,21.5,22.0,80.5,81.0,0.5649942033012221,29.970775082894964,0.1464248061864173,0.7332596267086667,0.0041671341449641,1.0
1886,21.5,22.0,81.0,81.5,0.4803061476201889,33.05058512800798,0.4863315373545105,0.5929295624253147,0.0034701129454771,1.0
1887,21.5,22.0,81.5,82.0,0.4659260858103943,32.56526364611708,0.7938508838620991,0.5380360112044456,0.0036860052872368,1.0
1888,21.5,22.0,82.0,82.5,0.4295167356756508,32.96981569822183,0.8727922678049282,0.4773718415674606,0.003760398724877,1.0
1889,21.5,22.0,82.5,83.0,0.4504409718577589,32.53218521082726,0.8516574522780778,0.4889272137592648,0.0038454756442384,1.0
1890,21.5,22.0,83.0,83.5,0.4426993889589819,32.04311263437964,0.9164655492682424,0.4859788332080547,0.0040429114279291,1.0
1891,21.5,22.0,83.5,84.0,0.4248422349869734,29.83629672940107,0.423861837941328,0.7624645428688361,0.0041928218155361,1.0
1892,21.5,22.0,84.0,84.5,0.5012237042248087,31.19628473775356,0.6209144243904265,0.4225939509682335,0.0045213960361023,1.0
1893,21.5,22.0,84.5,85.0,0.5577912258618464,29.83424887206185,0.2339390254489428,0.4482026453278901,0.0048191572282041,1.0
1894,21.5,22.0,85.0,85.5,0.5667861651057833,29.256151316472096,0.1797910239479513,0.3760862365933281,0.0045816299545831,1.0
1895,21.5,22.0,85.5,86.0,0.4956327015475887,31.04565149385075,0.5877560639957137,0.5084065181097498,0.0035774578315059,1.0
1896,21.5,22.0,86.0,86.5,0.6435219358533902,27.50746067818362,0.1355923255691509,0.581928244101253,0.0048189142894918,1.0
1897,21.5,22.0,86.5,87.0,0.5530453582637682,30.464465178926435,0.5939672020463801,0.3187882832831991,0.0043985977684015,1.0
1898,21.5,22.0,87.0,87.5,0.5286634578918413,29.268087435722848,0.5748940149205207,0.801461245307491,0.0041559689804251,1.0
1899,21.5,22.0,87.5,88.0,0.4985495171280642,29.00884893678416,0.4258465556657767,0.9431807460650418,0.0043927906109835,1.0
1900,21.5,22.0,88.0,88.5,0.3913277014160433,28.21266936692814,0.4322491934884494,0.9491550671224004,0.0044769931328155,1.0
1901,21.5,22.0,88.5,89.0,0.4270457448094709,26.733731460432335,0.016979317216573,0.9803612933165295,0.0047608647936383,1.0
1902,21.5,22.0,89.0,89.5,0.4466272058537363,26.48275989611564,0.0004143074025522,0.9872349029433372,0.0049309253601243,1.0
1903,21.5,22.0,89.5,90.0,0.4759804220542195,26.046559747454264,0.0024558180035237,0.9920427659354888,0.0057152949201542,1.0
1904,21.5,22.0,90.0,90.5,0.3942414012926943,27.837842994460697,0.1302229396442157,0.9773422122331432,0.0055973548083822,1.0
1905,21.5,22.0,90.5,91.0,0.287951111387342,26.78513466022496,0.0090214550650409,0.979330180672636,0.0055076805560056,1.0
1906,21.5,22.0,91.0,91.5,0.4037104312969194,28.41685444002829,0.0,1.0,0.0055100399014709495,0.4
1907,21.5,22.0,91.5,92.0,0.3910260150552477,28.414548314022056,0.4708759926488668,0.924359580505226,0.0062619675955474,1.0
1908,21.5,22.0,92.0,92.5,0.6857266990404006,28.175061588971168,0.4845565722915529,0.5323597383359121,0.0054322103479323,1.0
1909,21.5,22.0,92.5,93.0,0.7238867326883565,26.490599233820458,0.01459919730223,0.4173585759144877,0.0046746058318674,1.0
1910,21.5,22.0,93.0,93.5,0.7513707433304738,24.72404697168644,0.0093721396414565,0.1750502472537715,0.0057565185293688,1.0
1911,21.5,22.0,93.5,94.0,0.6884852893831854,23.986939469163318,0.000767681631413,0.2724317295188557,0.0052000854110121,1.0
1912,21.5,22.0,94.0,94.5,0.6328619740251286,29.216387629602877,0.0913463651517494,0.7958806514043584,0.0044297714557038,1.0
1913,21.5,22.0,94.5,95.0,0.4936812562846769,33.2434843499035,0.3909511138969149,0.4257727060035957,0.0031585852629934,1.0
1914,21.5,22.0,95.0,95.5,0.3916694880606798,33.86539422561581,0.6721351914801058,0.3141086094459136,0.0020764354011349,1.0
1915,21.5,22.0,95.5,96.0,0.4180468340260665,34.068913633419555,0.6303799687505259,0.4394320267890527,0.0020873896647995,1.0
1916,21.5,22.0,96.0,96.5,0.5432904253842896,30.23267268193777,1.6712592244450604,0.4915588355667135,0.0027260842804723,1.0
1917,21.5,22.0,96.5,97.0,0.6234647221355583,27.437037007819757,0.0114126661274618,0.8536582294450216,0.0038781215816039,1.0
1918,21.5,22.0,97.0,97.5,0.6568789647596489,26.129393030633054,0.0138095799817238,0.3657142857142857,0.00377193236824,1.0
1919,21.5,22.0,97.5,98.0,0.6399398036271079,25.79125942101375,0.048409998364448,0.4058586762075134,0.0046789890008065,1.0
1920,22.0,22.5,68.0,68.5,0.2566835411620182,30.52103565427023,0.0,0.9995661575614885,0.005073482441435875,0.0
1921,22.0,22.5,68.5,69.0,0.2984110229564674,31.814662802111144,0.0686680839422401,0.9958890071461224,0.001945193999473,1.0
1922,22.0,22.5,69.0,69.5,0.3004984127356859,33.83174998710183,0.3005384217823687,0.9402785990783112,0.0022299398618347,1.0
1923,22.0,22.5,69.5,70.0,0.335586159189334,35.37234607675542,0.9557325772535296,0.8716336775918769,0.0019290593304875,1.0
1924,22.0,22.5,70.0,70.5,0.3750036388514328,35.73686361000445,0.8871376430688112,0.6404998049199985,0.0018175495546249,1.0
1925,22.0,22.5,70.5,71.0,0.3746787095200246,36.187363685773775,1.5615192536555889,0.5810578625245021,0.0017713861293055,1.0
1926,22.0,22.5,71.0,71.5,0.3749887545595435,36.6575366043786,0.5427210607956267,0.4265224204679699,0.001723358363249,1.0
1927,22.0,22.5,71.5,72.0,0.3821235602356124,36.2902892612341,0.6548833446308998,0.4533421176577741,0.00183925320598,1.0
1928,22.0,22.5,72.0,72.5,0.2388880418690231,36.292492344966455,0.1417849284107503,0.5492575621497878,0.002171084776226,1.0
1929,22.0,22.5,72.5,73.0,0.4317523040743596,33.7779590668238,0.8613964081139072,0.6100821256873517,0.002462492443236,1.0
1930,22.0,22.5,73.0,73.5,0.4681578382416371,33.40914358601878,2.2869684139665294,0.5315750599881267,0.0027574371575131,1.0
1931,22.0,22.5,73.5,74.0,0.4914777675156091,33.39030539239415,0.6159730352106002,0.6058878484382073,0.0027435484999652,1.0
1932,22.0,22.5,74.0,74.5,0.4321196629428275,34.63502639979988,0.4713577034177878,0.6301406970419755,0.0026730613443645,1.0
1933,22.0,22.5,74.5,75.0,0.4143193341981,35.010386040973,0.548525558308864,0.6289505359393738,0.0027565795169169,1.0
1934,22.0,22.5,75.0,75.5,0.4356477774541166,34.76327921708356,0.6398472967077217,0.6280253454313716,0.0031280390515599,1.0
1935,22.0,22.5,75.5,76.0,0.4475200463399671,34.36669275569381,0.5297676740378793,0.6883799726829056,0.0034280158158546,1.0
1936,22.0,22.5,76.0,76.5,0.4504805579745101,33.595527860651195,0.3805497023851109,0.7161625781887371,0.0034688585697937,1.0
1937,22.0,22.5,76.5,77.0,0.3732660993048436,31.400814595140545,0.2961508520534119,0.7552978212209513,0.003421238834745,1.0
1938,22.0,22.5,77.0,77.5,0.5034033656645256,32.3215295006442,0.4035382388035901,0.5362898678636399,0.0036171193701823,1.0
1939,22.0,22.5,77.5,78.0,0.5064918086967286,31.38592992322349,0.2353126513738611,0.4083705740543843,0.0035934757413284,1.0
1940,22.0,22.5,78.0,78.5,0.5201265876879476,30.245962819814743,0.228515704373119,0.2816020801204733,0.0038808773497695,1.0
1941,22.0,22.5,78.5,79.0,0.4838608278594909,31.85971532856036,0.5090775889622663,0.5338751905948064,0.003711341607249,1.0
1942,22.0,22.5,79.0,79.5,0.4739820572573572,32.738379942548264,0.4134628742047506,0.6279787897441941,0.0032520487625445,1.0
1943,22.0,22.5,79.5,80.0,0.5056205942700837,31.483483420513814,0.5334427192846843,0.5535016708217756,0.003173878934479,1.0
1944,22.0,22.5,80.0,80.5,0.5479831481488449,30.186112621114336,0.3932037256546346,0.5232585931014029,0.0039228867331499,1.0
1945,22.0,22.5,80.5,81.0,0.565182167521526,29.394220105252565,0.223831638071828,0.6144893169924289,0.0037414389737692,1.0
1946,22.0,22.5,81.0,81.5,0.546586162914242,30.88638950480709,0.3393933510077984,0.580696757903361,0.0031715884140138,1.0
1947,22.0,22.5,81.5,82.0,0.5257113513190365,31.1852516149904,0.6007923987070827,0.6578791953467319,0.003187901216951,1.0
1948,22.0,22.5,82.0,82.5,0.4831583530725461,31.569563214094767,1.0206220973969582,0.5563902487078707,0.003350687658783,1.0
1949,22.0,22.5,82.5,83.0,0.4692026962682225,31.64351197604716,1.108680934321856,0.4181057153696056,0.0034789303813238,1.0
1950,22.0,22.5,83.0,83.5,0.5075566606661963,30.78850348819795,0.3095345826002081,0.4571908254966395,0.0036774822794017,1.0
1951,22.0,22.5,83.5,84.0,0.5076626429236696,31.01666732894508,0.3428223563612992,0.4511910954240017,0.00389148169645,1.0
1952,22.0,22.5,84.0,84.5,0.5031725864699048,31.126730525314457,0.3404416029515892,0.3730827148450823,0.0038549677153746,1.0
1953,22.0,22.5,84.5,85.0,0.4894049190924541,30.820334505924837,1.061381290310146,0.5654355496446575,0.0040459332919729,1.0
1954,22.0,22.5,85.0,85.5,0.5780102100340457,29.18967962396241,0.2663601694651809,0.2668994644037031,0.0039250877145125,1.0
1955,22.0,22.5,85.5,86.0,0.5104642217994197,30.879641895710364,0.3269432963839942,0.3608578632707761,0.0035577283572731,1.0
1956,22.0,22.5,86.0,86.5,0.5423225789954572,30.417402175129407,0.3379809354022118,0.6364627370737733,0.0033054927201169,1.0
1957,22.0,22.5,86.5,87.0,0.5415710409569219,30.94852835030853,0.5043416373129103,0.3820387414159494,0.0035106873085491,1.0
1958,22.0,22.5,87.0,87.5,0.5277287355317019,29.8914567624987,1.132202033128556,0.2887797769719981,0.0038488395858556,1.0
1959,22.0,22.5,87.5,88.0,0.5336827302518841,28.313403004094564,1.592961852207135,0.4991326485108717,0.0040781830688812,1.0
1960,22.0,22.5,88.0,88.5,0.4968023902156211,28.666991953808544,2.7237306339959253,0.8202232241556323,0.0039678105937065,1.0
1961,22.0,22.5,88.5,89.0,0.4153953068904167,28.03046253662553,0.6176583392457977,0.7067340266258649,0.0042230513015637,1.0
1962,22.0,22.5,89.0,89.5,0.4005888459748321,26.648034711963003,0.2816501003815517,0.7880751182203659,0.0044740748511166,1.0
1963,22.0,22.5,89.5,90.0,0.5021311472613881,26.367901710931744,0.2563239890475839,0.8256918470042062,0.0050030249634232,1.0
1964,22.0,22.5,90.0,90.5,0.5015234956729622,27.66211760060125,0.566423528094423,0.8076172590321479,0.0047860341371868,1.0
1965,22.0,22.5,90.5,91.0,0.4163948475385912,27.143945548547357,0.2327003645000034,0.9104967246559124,0.0052408068879014,1.0
1966,22.0,22.5,91.0,91.5,0.3291810727314186,27.574491357255955,0.0893193356548681,0.922203455536278,0.0069068121163096,1.0
1967,22.0,22.5,91.5,92.0,0.5382021475390238,28.419160566034524,1.9743382996873504,0.9699351164210936,0.0055123992469363,1.0
1968,22.0,22.5,92.0,92.5,0.6993537419011926,28.115160881578067,0.5813244844524796,0.4542497200698024,0.0046855169600296,1.0
1969,22.0,22.5,92.5,93.0,0.7479953620600855,25.97210196611268,0.0555020367783614,0.3965372858639096,0.0040841660430362,1.0
1970,22.0,22.5,93.0,93.5,0.7159218898667093,23.464092054745745,0.0268004378895438,0.2939964157706093,0.004794277249655,1.0
1971,22.0,22.5,93.5,94.0,0.6690385365799582,25.03747293955052,0.0084977685259436,0.2767593425415512,0.0047163181017227,1.0
1972,22.0,22.5,94.0,94.5,0.6594629927586417,28.105721536273368,0.0977065750453724,0.5599796365292524,0.0052762942259198,1.0
