grid_id,lat_min,lat_max,lon_min,lon_max,ndvi,lst,urban,flood,rainfall,data_completeness,agro_zone,ndvi_baseline,vegetation_stress,flood_norm,lst_norm,veg_norm,urban_norm,rainfall_norm,crii,risk_category,crii_uncertainty
14,6.0,6.5,75.0,75.5,0.2654221395265408,29.340000000000032,0.0,1.0,0.0051988934515425,0.0,West_Coast,0.2654221395265408,0.0,0.766341498177374,0.36259746112958174,0.0,0.0,0.4800998126432488,0.36075306268728274,Moderate,0.15
15,6.0,6.5,75.5,76.0,0.2654221395265408,29.340000000000032,0.0,1.0,0.0051988934515425,0.0,West_Coast,0.2654221395265408,0.0,0.766341498177374,0.36259746112958174,0.0,0.0,0.4800998126432488,0.36075306268728274,Moderate,0.15
16,6.0,6.5,76.0,76.5,0.2654221395265408,29.340000000000032,0.0,1.0,0.0051988934515425,0.0,West_Coast,0.2654221395265408,0.0,0.766341498177374,0.36259746112958174,0.0,0.0,0.4800998126432488,0.36075306268728274,Moderate,0.15
17,6.0,6.5,76.5,77.0,0.2654221395265408,29.340000000000032,0.0,1.0,0.0051988934515425,0.0,West_Coast,0.2654221395265408,0.0,0.766341498177374,0.36259746112958174,0.0,0.0,0.4800998126432488,0.36075306268728274,Moderate,0.15
18,6.0,6.5,77.0,77.5,0.2654221395265408,29.340000000000032,0.0,1.0,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.5610461690913554,0.7753847743052286,0.2874744153849494,0.8048914275709376,0.0,0.30999936972582737,0.48434877024340434,Moderate,0.15
19,6.0,6.5,77.5,78.0,0.2654221395265408,29.340000000000032,0.0,1.0,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.5610461690913554,0.7753847743052286,0.2874744153849494,0.8048914275709376,0.0,0.30999936972582737,0.48434877024340434,Moderate,0.15
20,6.0,6.5,78.0,78.5,0.2654221395265408,29.340000000000032,0.0,1.0,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.5610461690913554,0.7753847743052286,0.2874744153849494,0.8048914275709376,0.0,0.30999936972582737,0.48434877024340434,Moderate,0.15
21,6.0,6.5,78.5,79.0,0.2654221395265408,29.340000000000032,0.0,1.0,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.5610461690913554,0.7753847743052286,0.2874744153849494,0.8048914275709376,0.0,0.30999936972582737,0.48434877024340434,Moderate,0.15
22,6.0,6.5,79.0,79.5,0.535619596419183,29.340000000000032,0.1029750879190661,0.999766620765023,0.0097486730835634,0.0,Southern_Peninsula,0.6046711109076752,0.11419662531622102,0.7751226729680513,0.2874744153849494,0.16382944905125962,0.013189500725446812,0.7072709397935988,0.4131612157824441,Moderate,0.15
23,6.0,6.5,79.5,80.0,0.535619596419183,29.002167193418337,0.1029750879190661,0.999766620765023,0.0097870630419429,1.0,Southern_Peninsula,0.6046711109076752,0.11419662531622102,0.7751226729680513,0.2616662234643612,0.16382944905125962,0.013189500725446812,0.7106230228116253,0.40794853563916444,Moderate,0.03
24,6.0,6.5,80.0,80.5,0.7054304029485011,27.8111883808114,1.173023692600044,0.9893963831661836,0.0101801395411032,1.0,Southern_Peninsula,0.6046711109076752,0.0,0.7634761649067329,0.17068331958323318,0.0,0.1502460173345477,0.7449451506085696,0.3767924674758606,Moderate,0.03
25,6.0,6.5,80.5,81.0,0.7080326926981786,28.58861446185301,0.9425072155084915,0.9008661631789936,0.0073504971897288,1.0,Southern_Peninsula,0.6046711109076752,0.0,0.6640504853189786,0.23007353010365725,0.0,0.12072045631520588,0.4978702259794277,0.3209759518167177,Moderate,0.03
26,6.0,6.5,81.0,81.5,0.640798811844716,30.1466999613488,0.3683647775793902,0.9764339943255176,0.0054309441233562,1.0,Southern_Peninsula,0.6046711109076752,0.0,0.7489184882201684,0.3491009567368046,0.0,0.04718177570220698,0.33026125979142656,0.3389697176882521,Moderate,0.03
27,6.0,6.5,81.5,82.0,0.5873232504763994,30.03850352003541,0.0001124280531939,0.9976539945488356,0.0052585208838791,1.0,Southern_Peninsula,0.6046711109076752,0.028689698298198105,0.7727500447594041,0.3408354642560871,0.041158987427389555,1.4400277961665715e-05,0.3152058380779988,0.3432871222781043,Moderate,0.03
28,6.0,6.5,82.0,82.5,0.6264441598085633,30.1918709021552,0.0,0.9976539945488356,0.0051988934515425,0.2,Southern_Peninsula,0.6046711109076752,0.0,0.7727500447594041,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33690892877236767,Moderate,0.126
29,6.0,6.5,82.5,83.0,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.2,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.126
30,6.0,6.5,83.0,83.5,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
31,6.0,6.5,83.5,84.0,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
32,6.0,6.5,84.0,84.5,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
33,6.0,6.5,84.5,85.0,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
34,6.0,6.5,85.0,85.5,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
35,6.0,6.5,85.5,86.0,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
36,6.0,6.5,86.0,86.5,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
37,6.0,6.5,86.5,87.0,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
38,6.0,6.5,87.0,87.5,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
39,6.0,6.5,87.5,88.0,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
40,6.0,6.5,88.0,88.5,0.6264441598085633,30.1918709021552,0.0,0.9988269972744178,0.0051988934515425,0.0,Southern_Peninsula,0.6046711109076752,0.0,0.7740674095323165,0.3525517178436396,0.0,0.0,0.30999936972582737,0.33729821002124816,Moderate,0.15
